2440.1	1240.53
2440.2	1240.57
2440.3	1240.6
2440.4	1240.64
2440.5	1240.67
2440.6	1240.71
2440.7	1240.74
2440.8	1240.77
2440.9	1240.81
2441	1240.84
2441.1	1240.87
2441.2	1240.91
2441.3	1240.94
2441.4	1240.98
2441.5	1241.01
2441.6	1241.04
2441.7	1241.07
2441.8	1241.11
2441.9	1241.14
2442	1241.17
2442.1	1241.2
2442.2	1241.23
2442.3	1241.26
2442.4	1241.3
2442.5	1241.33
2442.6	1241.36
2442.7	1241.39
2442.8	1241.43
2442.9	1241.46
2443	1241.49
2443.1	1241.52
2443.2	1241.56
2443.3	1241.59
2443.4	1241.62
2443.5	1241.65
2443.6	1241.69
2443.7	1241.72
2443.8	1241.76
2443.9	1241.79
2444	1241.83
2444.1	1241.86
2444.2	1241.9
2444.3	1241.93
2444.4	1241.97
2444.5	1242
2444.6	1242.03
2444.7	1242.07
2444.8	1242.1
2444.9	1242.14
2445	1242.17
2445.1	1242.21
2445.2	1242.24
2445.3	1242.28
2445.4	1242.31
2445.5	1242.35
2445.6	1242.38
2445.7	1242.41
2445.8	1242.45
2445.9	1242.48
2446	1242.51
2446.1	1242.54
2446.2	1242.58
2446.3	1242.61
2446.4	1242.64
2446.5	1242.68
2446.6	1242.71
2446.7	1242.75
2446.8	1242.78
2446.9	1242.82
2447	1242.85
2447.1	1242.89
2447.2	1242.93
2447.3	1242.96
2447.4	1243
2447.5	1243.04
2447.6	1243.07
2447.7	1243.11
2447.8	1243.14
2447.9	1243.18
2448	1243.21
2448.1	1243.24
2448.2	1243.28
2448.3	1243.32
2448.4	1243.36
2448.5	1243.4
2448.6	1243.44
2448.7	1243.48
2448.8	1243.52
2448.9	1243.56
2449	1243.6
2449.1	1243.64
2449.2	1243.68
2449.3	1243.73
2449.4	1243.77
2449.5	1243.81
2449.6	1243.85
2449.7	1243.89
2449.8	1243.93
2449.9	1243.97
2450	1244.01
2450.1	1244.05
2450.2	1244.09
2450.3	1244.13
2450.4	1244.17
2450.5	1244.21
2450.6	1244.26
2450.7	1244.3
2450.8	1244.34
2450.9	1244.37
2451	1244.41
2451.1	1244.45
2451.2	1244.49
2451.3	1244.53
2451.4	1244.57
2451.5	1244.62
2451.6	1244.66
2451.7	1244.7
2451.8	1244.73
2451.9	1244.77
2452	1244.81
2452.1	1244.85
2452.2	1244.89
2452.3	1244.93
2452.4	1244.97
2452.5	1245.01
2452.6	1245.05
2452.7	1245.08
2452.8	1245.12
2452.9	1245.16
2453	1245.2
2453.1	1245.24
2453.2	1245.27
2453.3	1245.31
2453.4	1245.34
2453.5	1245.38
2453.6	1245.41
2453.7	1245.44
2453.8	1245.48
2453.9	1245.51
2454	1245.55
2454.1	1245.59
2454.2	1245.63
2454.3	1245.67
2454.4	1245.71
2454.5	1245.75
2454.6	1245.79
2454.7	1245.83
2454.8	1245.87
2454.9	1245.91
2455	1245.95
2455.1	1245.99
2455.2	1246.03
2455.3	1246.06
2455.4	1246.1
2455.5	1246.14
2455.6	1246.18
2455.7	1246.22
2455.8	1246.26
2455.9	1246.3
2456	1246.34
2456.1	1246.38
2456.2	1246.42
2456.3	1246.46
2456.4	1246.5
2456.5	1246.54
2456.6	1246.58
2456.7	1246.62
2456.8	1246.67
2456.9	1246.71
2457	1246.75
2457.1	1246.79
2457.2	1246.83
2457.3	1246.87
2457.4	1246.91
2457.5	1246.95
2457.6	1247
2457.7	1247.04
2457.8	1247.08
2457.9	1247.12
2458	1247.16
2458.1	1247.2
2458.2	1247.24
2458.3	1247.28
2458.4	1247.32
2458.5	1247.36
2458.6	1247.4
2458.7	1247.44
2458.8	1247.48
2458.9	1247.51
2459	1247.55
2459.1	1247.59
2459.2	1247.63
2459.3	1247.67
2459.4	1247.71
2459.5	1247.75
2459.6	1247.79
2459.7	1247.82
2459.8	1247.86
2459.9	1247.9
2460	1247.94
2460.1	1247.98
2460.2	1248.01
2460.3	1248.05
2460.4	1248.09
2460.5	1248.12
2460.6	1248.16
2460.7	1248.2
2460.8	1248.24
2460.9	1248.28
2461	1248.32
2461.1	1248.35
2461.2	1248.39
2461.3	1248.43
2461.4	1248.46
2461.5	1248.5
2461.6	1248.53
2461.7	1248.56
2461.8	1248.59
2461.9	1248.63
2462	1248.66
2462.1	1248.69
2462.2	1248.73
2462.3	1248.76
2462.4	1248.79
2462.5	1248.82
2462.6	1248.86
2462.7	1248.89
2462.8	1248.93
2462.9	1248.96
2463	1248.99
2463.1	1249.03
2463.2	1249.06
2463.3	1249.1
2463.4	1249.13
2463.5	1249.16
2463.6	1249.19
2463.7	1249.23
2463.8	1249.26
2463.9	1249.29
2464	1249.33
2464.1	1249.36
2464.2	1249.39
2464.3	1249.43
2464.4	1249.46
2464.5	1249.5
2464.6	1249.53
2464.7	1249.56
2464.8	1249.6
2464.9	1249.63
2465	1249.67
2465.1	1249.71
2465.2	1249.74
2465.3	1249.78
2465.4	1249.82
2465.5	1249.86
2465.6	1249.89
2465.7	1249.92
2465.8	1249.96
2465.9	1249.99
2466	1250.02
2466.1	1250.06
2466.2	1250.09
2466.3	1250.12
2466.4	1250.16
2466.5	1250.2
2466.6	1250.23
2466.7	1250.27
2466.8	1250.3
2466.9	1250.33
2467	1250.37
2467.1	1250.41
2467.2	1250.44
2467.3	1250.48
2467.4	1250.52
2467.5	1250.56
2467.6	1250.6
2467.7	1250.64
2467.8	1250.69
2467.9	1250.73
2468	1250.77
2468.1	1250.81
2468.2	1250.85
2468.3	1250.89
2468.4	1250.93
2468.5	1250.97
2468.6	1251.01
2468.7	1251.05
2468.8	1251.08
2468.9	1251.12
2469	1251.15
2469.1	1251.19
2469.2	1251.22
2469.3	1251.25
2469.4	1251.29
2469.5	1251.32
2469.6	1251.35
2469.7	1251.39
2469.8	1251.42
2469.9	1251.45
2470	1251.48
2470.1	1251.52
2470.2	1251.55
2470.3	1251.58
2470.4	1251.61
2470.5	1251.65
2470.6	1251.69
2470.7	1251.73
2470.8	1251.76
2470.9	1251.8
2471	1251.84
2471.1	1251.88
2471.2	1251.91
2471.3	1251.95
2471.4	1251.99
2471.5	1252.03
2471.6	1252.07
2471.7	1252.1
2471.8	1252.14
2471.9	1252.17
2472	1252.2
2472.1	1252.24
2472.2	1252.27
2472.3	1252.3
2472.4	1252.33
2472.5	1252.37
2472.6	1252.4
2472.7	1252.44
2472.8	1252.47
2472.9	1252.5
2473	1252.54
2473.1	1252.57
2473.2	1252.6
2473.3	1252.63
2473.4	1252.67
2473.5	1252.7
2473.6	1252.73
2473.7	1252.77
2473.8	1252.8
2473.9	1252.84
2474	1252.88
2474.1	1252.91
2474.2	1252.95
2474.3	1252.98
2474.4	1253.02
2474.5	1253.05
2474.6	1253.08
2474.7	1253.12
2474.8	1253.15
2474.9	1253.19
2475	1253.22
2475.1	1253.26
2475.2	1253.29
2475.3	1253.33
2475.4	1253.37
2475.5	1253.4
2475.6	1253.44
2475.7	1253.47
2475.8	1253.51
2475.9	1253.54
2476	1253.58
2476.1	1253.61
2476.2	1253.64
2476.3	1253.68
2476.4	1253.71
2476.5	1253.74
2476.6	1253.78
2476.7	1253.81
2476.8	1253.85
2476.9	1253.88
2477	1253.92
2477.1	1253.95
2477.2	1253.98
2477.3	1254.02
2477.4	1254.05
2477.5	1254.09
2477.6	1254.12
2477.7	1254.16
2477.8	1254.19
2477.9	1254.22
2478	1254.26
2478.1	1254.29
2478.2	1254.33
2478.3	1254.36
2478.4	1254.4
2478.5	1254.43
2478.6	1254.47
2478.7	1254.5
2478.8	1254.54
2478.9	1254.57
2479	1254.61
2479.1	1254.64
2479.2	1254.67
2479.3	1254.71
2479.4	1254.74
2479.5	1254.78
2479.6	1254.81
2479.7	1254.84
2479.8	1254.88
2479.9	1254.91
2480	1254.95
2480.1	1254.98
2480.2	1255.01
2480.3	1255.05
2480.4	1255.08
2480.5	1255.12
2480.6	1255.16
2480.7	1255.19
2480.8	1255.23
2480.9	1255.26
2481	1255.3
2481.1	1255.33
2481.2	1255.37
2481.3	1255.4
2481.4	1255.44
2481.5	1255.47
2481.6	1255.5
2481.7	1255.54
2481.8	1255.57
2481.9	1255.61
2482	1255.64
2482.1	1255.68
2482.2	1255.71
2482.3	1255.74
2482.4	1255.78
2482.5	1255.81
2482.6	1255.85
2482.7	1255.88
2482.8	1255.91
2482.9	1255.95
2483	1255.98
2483.1	1256.01
2483.2	1256.05
2483.3	1256.08
2483.4	1256.12
2483.5	1256.15
2483.6	1256.18
2483.7	1256.22
2483.8	1256.25
2483.9	1256.29
2484	1256.32
2484.1	1256.36
